"","link","id","text","time","platform","pop_score","score"
"35","https://www.instagram.com/p/BfjxYYyl9KF/","965767819609628673","Lies. All lies. #wherearethecats #catsofbgc #catsofmanila #tnr #thereisareasonforthatr #itmeansreturn #returnthecats","2018-02-24","ig",0.665747347520664,0.0780124915763736
"36","https://www.instagram.com/p/BfjRwcVhyOD/","965767819609628673","This has been an emotionally-charged week for the cat-loving community of Manila.  The saddest part is, what happened to the #catsofbgc happens everywhere, and all the time. The week may have ended - but at the silent gathering of kindred spirits, we hope it also means a the beginning of some positive change.  Bringing justice to these cats is not just that - it's really about fighting for all who are voiceless and unwanted in this world.

#catlivesmatter #alllivesmatter #wheninmanilapets #wimpets #catcareph #shareaseat #adoptdontshop #beautybeyondbreed #neuteriscuter #tribute #inmemoriam #rescuecats #tnr #communitycats","2018-02-24","ig",0.569711441872641,-0.930979905184358
"37","https://www.instagram.com/p/BfjFHqanman/","965767819609628673","May you always be safe.  May the sad fate that had befallen your furry pals not have been in vain. May more and more people love and fight for you from now on. 
This gathering was not just for the #catsofbgc, not even just for stray and abandoned cats, but for all who are voiceless and undervalued.  May the world be a better place for you. 
#catlivesmatter #alllivesmatter #wheninmanilapets #wimpets #catcareph #shareaseat #adoptdontshop #beautybeyondbreed #neuteriscuter #tribute #inmemoriam #rescuecats #tnr #communitycats","2018-02-23","ig",0.532926506362855,0.3288070615381
"38","https://www.instagram.com/p/Bfi4816Fh_l/","965767819609628673","Cats have every right to life just like any other living and breathing thing. 🐱 Cats probably wonder just like we do and although, they may not be able to speak in words - the joy the cats brought to the whole BGC community was an expression of their love & loyalty to us humans...and the loss of that is irreplaceable. Shangri-La The Fort's ignorant stupid actions on the poor cats (together with PestBusters) shattered a portion of what a great place it is to live in BGC. If only their pathetic apologies could be enough, the damage done is permanent. STILL HEARTBROKEN OVER THIS. My walks thru the park now are just a sad reminder of what those heartless senseless idiots did. #bgccats #catsofbgc #justiceforthecatsofbgc #antishangrila #fuckyouShangFort #fuckyouPestBusters #animalcruelty #catcruelty","2018-02-23","ig",0.492425497621298,0.206979941111058
"39","https://www.instagram.com/p/Bfi1m_IlcOv/","965767819609628673","these dogs stand with the #catsofbgc. No to animal cruelty @shangrilahotels 
#boycottshangrila #dogsofinstagram @dogsofinstagram","2018-02-23","ig",0.254880464402959,-0.550913456361741
"40","https://www.instagram.com/p/BfixKykBEP6/","965767819609628673","#catsofbgc","2018-02-23","ig",0.537135122576728,0.0451012449339032
"41","https://www.instagram.com/p/Bfivx37HDJp/","965767819609628673","I’m happy the High Street cats are mostly alright though.

Found these three playing with each other. The other usual cats were still in their normal places. 
#CatsofBGC #Cats #BonifacioHighStreet","2018-02-23","ig",0.918961721472442,-0.478327210061252
"42","https://www.instagram.com/p/BfiqBWSnD-T/","965767819609628673","People are leaving little piles of cat food where the colony of cats used to be. 
#CatsofBGC #Sadness","2018-02-23","ig",0.505189951043576,0.505755872931331
"43","https://www.instagram.com/p/BfioejGnS5_/","965767819609628673","Walking around BGC just to check the cat situation. 
Sigh. The usual cats are really gone. 
Found this playful guy at the Mind Museum though. 
#cats #CatsofBGC","2018-02-23","ig",0.963260316988453,0.154746191110462
"44","https://www.instagram.com/p/BfioEh_lkvv/","965767819609628673","This urban jungle was once a dog and cat friendly community until @ShangrilaFort came to exterminate a bunch of spayed and neutered #CatsOfBGC as pests, in preparation for their Valentines day and Chinese new year events... Meow! 😸😼😾
.
#WhereTheCityComesAlive #Shangrila #ShangrilaFort #ExploreBGC #ILoveBHS #FindingCatsofBGC #Awareness","2018-02-23","ig",0.711233351845294,0.087947306688875
